log_id,iteration,num_traces_log,num_events_log,num_activities_model,num_constraints_norm,num_activities_audit,labeled_population,labeled_sample,perc_anomalies_in_population,perc_anomalies_in_sample,perc_test,accuracy_DT,precision_DT,recall_DT,F1_score_DT,AUC_score_DT,accuracy_RF,precision_RF,recall_RF,F1_score_RF,AUC_score_RF
26,82,10000,115075,24,12,7,5355,251,0.02,0.0079681274900398,0.3,0.9974529780564264,1.0,0.8761904761904762,0.934010152284264,0.0,0.9974529780564264,1.0,0.8761904761904762,0.934010152284264,0.0
26,83,10000,115075,24,12,7,5355,905,0.02,0.0154696132596685,0.3,0.9997752808988764,1.0,0.989247311827957,0.9945945945945946,0.0,0.9997752808988764,1.0,0.989247311827957,0.9945945945945946,0.0
26,84,10000,115075,24,12,7,5355,904,0.02,0.0176991150442477,0.3,0.998651988317232,1.0,0.934065934065934,0.9659090909090908,0.0,0.998651988317232,1.0,0.934065934065934,0.9659090909090908,0.0
26,85,10000,115075,24,12,7,5355,527,0.02,0.0208728652751423,0.3,0.9987572493786246,1.0,0.9375,0.967741935483871,0.0,0.9989643744821872,1.0,0.9479166666666666,0.9732620320855616,0.0
26,86,10000,115075,24,12,7,5355,387,0.02,0.0129198966408268,0.3,0.998792270531401,1.0,0.9411764705882352,0.9696969696969696,0.0,0.998792270531401,1.0,0.9411764705882352,0.9696969696969696,0.0
26,87,10000,115075,24,12,7,5355,755,0.02,0.0185430463576158,0.3,0.9989130434782608,1.0,0.946236559139785,0.9723756906077348,0.0,0.9989130434782608,1.0,0.946236559139785,0.9723756906077348,0.0
26,88,10000,115075,24,12,7,5355,139,0.02,0.0287769784172661,0.3,0.9975076687116564,1.0,0.8737864077669902,0.932642487046632,0.0,0.9975076687116564,1.0,0.8737864077669902,0.932642487046632,0.0
26,89,10000,115075,24,12,7,5355,419,0.02,0.0095465393794749,0.3,0.9975688816855752,1.0,0.883495145631068,0.9381443298969072,0.0,0.9975688816855752,1.0,0.883495145631068,0.9381443298969072,0.0
26,90,10000,115075,24,12,7,5355,632,0.02,0.0142405063291139,0.3,0.9987296210035994,1.0,0.9387755102040816,0.968421052631579,0.0,0.9987296210035994,1.0,0.9387755102040816,0.968421052631579,0.0
26,91,10000,115075,24,12,7,5355,770,0.02,0.0259740259740259,0.3,0.997164667393675,1.0,0.8505747126436781,0.9192546583850932,0.0,0.997164667393675,1.0,0.8505747126436781,0.9192546583850932,0.0
26,92,10000,115075,24,12,7,5355,128,0.02,0.0234375,0.3,0.9975129137172374,1.0,0.875,0.9333333333333332,0.0,0.9975129137172374,1.0,0.875,0.9333333333333332,0.0
26,93,10000,115075,24,12,7,5355,466,0.02,0.0150214592274678,0.3,0.9987727551646554,1.0,0.94,0.9690721649484536,0.0,0.998977295970546,1.0,0.95,0.9743589743589745,0.0
26,94,10000,115075,24,12,7,5355,136,0.02,0.0,0.3,0.9794979881203296,0.0,0.0,0.0,0.0,0.9794979881203296,0.0,0.0,0.0,0.0
26,95,10000,115075,24,12,7,5355,955,0.02,0.0073298429319371,0.3,0.9970454545454546,1.0,0.87,0.9304812834224598,0.0,0.9970454545454546,1.0,0.87,0.9304812834224598,0.0
26,96,10000,115075,24,12,7,5355,557,0.02,0.0305206463195691,0.3,0.9985410587744894,1.0,0.9222222222222224,0.9595375722543352,0.0,0.9997915798249272,1.0,0.9888888888888888,0.9944134078212292,0.0
26,97,10000,115075,24,12,7,5355,862,0.02,0.0220417633410672,0.3,0.9997774315602048,1.0,0.9886363636363636,0.9942857142857142,0.0,1.0,1.0,1.0,1.0,0.0
26,98,10000,115075,24,12,7,5355,992,0.02,0.0231854838709677,0.3,0.99977079990832,1.0,0.988095238095238,0.9940119760479044,0.0,0.99977079990832,1.0,0.988095238095238,0.9940119760479044,0.0
26,99,10000,115075,24,12,7,5355,766,0.02,0.0352480417754569,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,100,10000,115075,24,12,7,5355,546,0.02,0.0201465201465201,0.3,0.9987523393636932,1.0,0.9375,0.967741935483871,0.0,0.9989602828030776,1.0,0.9479166666666666,0.9732620320855616,0.0
26,1,10000,115075,24,12,7,5524,620,0.05,0.0483870967741935,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,2,10000,115075,24,12,7,5524,863,0.05,0.0417149478563151,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,3,10000,115075,24,12,7,5524,782,0.05,0.0601023017902813,0.3,0.9976803036693378,1.0,0.9519650655021834,0.9753914988814316,0.0,0.9976803036693378,1.0,0.9519650655021834,0.9753914988814316,0.0
26,4,10000,115075,24,12,7,5524,330,0.05,0.0424242424242424,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,5,10000,115075,24,12,7,5524,923,0.05,0.0498374864572047,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,6,10000,115075,24,12,7,5524,884,0.05,0.0463800904977375,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,7,10000,115075,24,12,7,5524,705,0.05,0.0553191489361702,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,8,10000,115075,24,12,7,5524,598,0.05,0.0367892976588628,0.3,0.9977669508729192,1.0,0.9566929133858268,0.977867203219316,0.0,1.0,1.0,1.0,1.0,0.0
26,9,10000,115075,24,12,7,5524,964,0.05,0.0663900414937759,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,10,10000,115075,24,12,7,5524,701,0.05,0.0527817403708987,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,11,10000,115075,24,12,7,5524,366,0.05,0.0491803278688524,0.3,0.9914695618456766,1.0,0.8294573643410853,0.9067796610169492,0.0,0.995153160139589,1.0,0.9031007751937984,0.94908350305499,0.0
26,12,10000,115075,24,12,7,5524,913,0.05,0.0470974808324205,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,13,10000,115075,24,12,7,5524,647,0.05,0.0540958268933539,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,14,10000,115075,24,12,7,5524,501,0.05,0.0499001996007984,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,15,10000,115075,24,12,7,5524,953,0.05,0.0440713536201469,0.3,0.9975935243929118,1.0,0.9529914529914528,0.9759299781181618,0.0,0.9975935243929118,1.0,0.9529914529914528,0.9759299781181618,0.0
26,16,10000,115075,24,12,7,5524,903,0.05,0.0642303433001107,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,17,10000,115075,24,12,7,5524,572,0.05,0.0402097902097902,0.3,0.9961631663974152,1.0,0.924901185770751,0.9609856262833676,0.0,1.0,1.0,1.0,1.0,0.0
26,18,10000,115075,24,12,7,5524,820,0.05,0.0475609756097561,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,19,10000,115075,24,12,7,5524,126,0.05,0.0317460317460317,0.3,0.9898110411263432,1.0,0.7977941176470589,0.8875255623721882,0.0,0.9898110411263432,1.0,0.7977941176470589,0.8875255623721882,0.0
26,20,10000,115075,24,12,7,5524,328,0.05,0.0426829268292682,0.3,0.98941493456505,1.0,0.7900763358778626,0.8827292110874201,0.0,0.9930715935334872,1.0,0.8625954198473282,0.9262295081967212,0.0
26,21,10000,115075,24,12,7,5524,926,0.05,0.0496760259179265,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,22,10000,115075,24,12,7,5524,501,0.05,0.0479041916167664,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,23,10000,115075,24,12,7,5524,974,0.05,0.0523613963039014,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,24,10000,115075,24,12,7,5524,502,0.05,0.0557768924302788,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,25,10000,115075,24,12,7,5524,584,0.05,0.0565068493150684,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,26,10000,115075,24,12,7,5524,793,0.05,0.0428751576292559,0.3,0.9976749101669836,1.0,0.9545454545454546,0.9767441860465116,0.0,1.0,1.0,1.0,1.0,0.0
26,27,10000,115075,24,12,7,5524,697,0.05,0.0416068866571018,0.3,0.9960638077480836,1.0,0.9230769230769232,0.96,0.0,1.0,1.0,1.0,1.0,0.0
26,28,10000,115075,24,12,7,5524,263,0.05,0.053231939163498,0.3,0.99638851929291,1.0,0.9274809160305344,0.9623762376237625,0.0,1.0,1.0,1.0,1.0,0.0
26,29,10000,115075,24,12,7,5524,135,0.05,0.0518518518518518,0.3,0.9979588049730932,1.0,0.9591078066914498,0.9791271347248576,0.0,0.9979588049730932,1.0,0.9591078066914498,0.9791271347248576,0.0
26,30,10000,115075,24,12,7,5524,828,0.05,0.0471014492753623,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,31,10000,115075,24,12,7,5524,695,0.05,0.0446043165467625,0.3,0.999171671153448,1.0,0.9836734693877552,0.9917695473251028,0.0,0.999171671153448,1.0,0.9836734693877552,0.9917695473251028,0.0
26,32,10000,115075,24,12,7,5524,876,0.05,0.0570776255707762,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,33,10000,115075,24,12,7,5524,945,0.05,0.0582010582010582,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,34,10000,115075,24,12,7,5524,169,0.05,0.0769230769230769,0.3,0.9964519140989728,1.0,0.9277566539923956,0.9625246548323472,0.0,0.9964519140989728,1.0,0.9277566539923956,0.9625246548323472,0.0
26,35,10000,115075,24,12,7,5524,490,0.05,0.0265306122448979,0.3,0.9978148589590784,1.0,0.9581749049429658,0.9786407766990292,0.0,1.0,1.0,1.0,1.0,0.0
26,36,10000,115075,24,12,7,5524,383,0.05,0.0600522193211488,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,37,10000,115075,24,12,7,5524,972,0.05,0.0462962962962962,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,38,10000,115075,24,12,7,5524,516,0.05,0.0445736434108527,0.3,0.9978035143769968,1.0,0.9565217391304348,0.9777777777777776,0.0,1.0,1.0,1.0,1.0,0.0
26,39,10000,115075,24,12,7,5524,226,0.05,0.0353982300884955,0.3,0.9952812382030956,1.0,0.9067164179104478,0.9510763209393346,0.0,0.9952812382030956,1.0,0.9067164179104478,0.9510763209393346,0.0
26,40,10000,115075,24,12,7,5524,324,0.05,0.0524691358024691,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,41,10000,115075,24,12,7,5524,415,0.05,0.036144578313253,0.3,0.9978469367782344,1.0,0.9578544061302682,0.9784735812133072,0.0,1.0,1.0,1.0,1.0,0.0
26,42,10000,115075,24,12,7,5524,669,0.05,0.0597907324364723,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,43,10000,115075,24,12,7,5524,257,0.05,0.0544747081712062,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,44,10000,115075,24,12,7,5524,669,0.05,0.0568011958146487,0.3,0.9979402677651904,1.0,0.957983193277311,0.9785407725321889,0.0,0.9979402677651904,1.0,0.957983193277311,0.9785407725321889,0.0
26,45,10000,115075,24,12,7,5524,1000,0.05,0.059,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,46,10000,115075,24,12,7,5524,335,0.05,0.044776119402985,0.3,0.9930622470610908,1.0,0.8620689655172413,0.925925925925926,0.0,0.9930622470610908,1.0,0.8620689655172413,0.925925925925926,0.0
26,47,10000,115075,24,12,7,5524,262,0.05,0.0419847328244274,0.3,0.9952489547700494,1.0,0.9056603773584906,0.9504950495049505,0.0,0.9952489547700494,1.0,0.9056603773584906,0.9504950495049505,0.0
26,48,10000,115075,24,12,7,5524,674,0.05,0.0534124629080118,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,49,10000,115075,24,12,7,5524,667,0.05,0.0614692653673163,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,50,10000,115075,24,12,7,5524,853,0.05,0.0574443141852286,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,51,10000,115075,24,12,7,5524,905,0.05,0.0585635359116022,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,52,10000,115075,24,12,7,5524,148,0.05,0.0608108108108108,0.3,0.9933035714285714,1.0,0.8651685393258427,0.927710843373494,0.0,0.9933035714285714,1.0,0.8651685393258427,0.927710843373494,0.0
26,53,10000,115075,24,12,7,5524,680,0.05,0.0470588235294117,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,54,10000,115075,24,12,7,5524,161,0.05,0.0496894409937888,0.3,0.9932873391758344,1.0,0.8656716417910447,0.928,0.0,0.9932873391758344,1.0,0.8656716417910447,0.928,0.0
26,55,10000,115075,24,12,7,5524,530,0.05,0.0283018867924528,0.3,0.9939927913496196,1.0,0.8850574712643678,0.9390243902439024,0.0,0.9977973568281938,1.0,0.9578544061302682,0.9784735812133072,0.0
26,56,10000,115075,24,12,7,5524,412,0.05,0.0509708737864077,0.3,0.997848200312989,1.0,0.9568627450980391,0.9779559118236472,0.0,0.997848200312989,1.0,0.9568627450980391,0.9779559118236472,0.0
26,57,10000,115075,24,12,7,5524,581,0.05,0.0447504302925989,0.3,0.9977746307910176,1.0,0.956,0.9775051124744376,0.0,1.0,1.0,1.0,1.0,0.0
26,58,10000,115075,24,12,7,5524,608,0.05,0.0608552631578947,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,59,10000,115075,24,12,7,5524,291,0.05,0.0515463917525773,0.3,0.997897955283776,1.0,0.9578544061302682,0.9784735812133072,0.0,0.997897955283776,1.0,0.9578544061302682,0.9784735812133072,0.0
26,60,10000,115075,24,12,7,5524,478,0.05,0.0334728033472803,0.3,0.9940546967895364,1.0,0.8846153846153846,0.9387755102040816,0.0,0.9978200554894966,1.0,0.9576923076923076,0.9783889980353634,0.0
26,61,10000,115075,24,12,7,5524,217,0.05,0.0506912442396313,0.3,0.9934049368758244,1.0,0.8679245283018868,0.9292929292929292,0.0,0.9934049368758244,1.0,0.8679245283018868,0.9292929292929292,0.0
26,62,10000,115075,24,12,7,5524,513,0.05,0.0467836257309941,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,63,10000,115075,24,12,7,5524,681,0.05,0.0513950073421439,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,64,10000,115075,24,12,7,5524,852,0.05,0.0516431924882629,0.3,0.9976455479452054,1.0,0.9525862068965516,0.9757174392935984,0.0,1.0,1.0,1.0,1.0,0.0
26,65,10000,115075,24,12,7,5524,172,0.05,0.0348837209302325,0.3,0.9932735426008968,1.0,0.8666666666666667,0.9285714285714286,0.0,0.9932735426008968,1.0,0.8666666666666667,0.9285714285714286,0.0
26,66,10000,115075,24,12,7,5524,231,0.05,0.0432900432900432,0.3,0.9943321367844322,1.0,0.8872180451127819,0.9402390438247012,0.0,0.9979217834876252,1.0,0.9586466165413534,0.9788867562380038,0.0
26,67,10000,115075,24,12,7,5524,999,0.05,0.047047047047047,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,68,10000,115075,24,12,7,5524,292,0.05,0.0616438356164383,0.3,0.9915902140672784,1.0,0.8294573643410853,0.9067796610169492,0.0,0.9952217125382264,1.0,0.9031007751937984,0.94908350305499,0.0
26,69,10000,115075,24,12,7,5524,204,0.05,0.0833333333333333,0.3,0.9979323308270676,1.0,0.9575289575289576,0.9783037475345168,0.0,0.9979323308270676,1.0,0.9575289575289576,0.9783037475345168,0.0
26,70,10000,115075,24,12,7,5524,152,0.05,0.0657894736842105,0.3,0.994415487714073,1.0,0.8872180451127819,0.9402390438247012,0.0,1.0,1.0,1.0,1.0,0.0
26,71,10000,115075,24,12,7,5524,599,0.05,0.0550918196994991,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,72,10000,115075,24,12,7,5524,493,0.05,0.0446247464503042,0.3,0.992844364937388,1.0,0.8582677165354331,0.923728813559322,0.0,0.992844364937388,1.0,0.8582677165354331,0.923728813559322,0.0
26,73,10000,115075,24,12,7,5524,217,0.05,0.032258064516129,0.3,0.9943470887507068,1.0,0.8884758364312267,0.9409448818897638,0.0,0.9943470887507068,1.0,0.8884758364312267,0.9409448818897638,0.0
26,74,10000,115075,24,12,7,5524,345,0.05,0.0463768115942029,0.3,0.997876037845144,1.0,0.9576923076923076,0.9783889980353634,0.0,0.997876037845144,1.0,0.9576923076923076,0.9783889980353634,0.0
26,75,10000,115075,24,12,7,5524,497,0.05,0.0503018108651911,0.3,0.9978118161925602,1.0,0.9561752988047808,0.9775967413441956,0.0,1.0,1.0,1.0,1.0,0.0
26,76,10000,115075,24,12,7,5524,826,0.05,0.0435835351089588,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,77,10000,115075,24,12,7,5524,481,0.05,0.0332640332640332,0.3,0.9978187586753916,1.0,0.9576923076923076,0.9783889980353634,0.0,1.0,1.0,1.0,1.0,0.0
26,78,10000,115075,24,12,7,5524,185,0.05,0.0378378378378378,0.3,0.9896984454017608,1.0,0.7955390334572491,0.8861283643892339,0.0,0.9932571642629706,1.0,0.8661710037174721,0.9282868525896414,0.0
26,79,10000,115075,24,12,7,5524,848,0.05,0.0577830188679245,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,80,10000,115075,24,12,7,5524,124,0.05,0.064516129032258,0.3,0.9979629629629628,1.0,0.9589552238805972,0.979047619047619,0.0,0.9979629629629628,1.0,0.9589552238805972,0.979047619047619,0.0
26,81,10000,115075,24,12,7,5524,615,0.05,0.0455284552845528,0.3,0.997759217763292,1.0,0.9556451612903226,0.977319587628866,0.0,1.0,1.0,1.0,1.0,0.0
26,82,10000,115075,24,12,7,5524,831,0.05,0.049338146811071,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,83,10000,115075,24,12,7,5524,334,0.05,0.0538922155688622,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,84,10000,115075,24,12,7,5524,513,0.05,0.0584795321637426,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,85,10000,115075,24,12,7,5524,132,0.05,0.0681818181818181,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,86,10000,115075,24,12,7,5524,469,0.05,0.044776119402985,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,87,10000,115075,24,12,7,5524,617,0.05,0.0307941653160453,0.3,0.9961279804361116,1.0,0.926070038910506,0.9616161616161616,0.0,1.0,1.0,1.0,1.0,0.0
26,88,10000,115075,24,12,7,5524,603,0.05,0.0547263681592039,0.3,0.9977646819752084,1.0,0.9547325102880658,0.9768421052631578,0.0,0.9977646819752084,1.0,0.9547325102880658,0.9768421052631578,0.0
26,89,10000,115075,24,12,7,5524,703,0.05,0.0554765291607396,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,90,10000,115075,24,12,7,5524,795,0.05,0.0415094339622641,0.3,0.990907168534574,1.0,0.823045267489712,0.9029345372460496,0.0,0.9949249312751112,1.0,0.9012345679012346,0.948051948051948,0.0
26,91,10000,115075,24,12,7,5524,344,0.05,0.0523255813953488,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,92,10000,115075,24,12,7,5524,331,0.05,0.039274924471299,0.3,0.9978817639129598,1.0,0.9581749049429658,0.9786407766990292,0.0,0.9978817639129598,1.0,0.9581749049429658,0.9786407766990292,0.0
26,93,10000,115075,24,12,7,5524,649,0.05,0.0523882896764252,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,94,10000,115075,24,12,7,5524,667,0.05,0.0539730134932533,0.3,0.9977352275066914,1.0,0.9541666666666668,0.976545842217484,0.0,0.9977352275066914,1.0,0.9541666666666668,0.976545842217484,0.0
26,95,10000,115075,24,12,7,5524,578,0.05,0.0380622837370242,0.3,0.997775980590376,1.0,0.9566929133858268,0.977867203219316,0.0,0.997775980590376,1.0,0.9566929133858268,0.977867203219316,0.0
26,96,10000,115075,24,12,7,5524,249,0.05,0.0321285140562249,0.3,0.997914691943128,1.0,0.9589552238805972,0.979047619047619,0.0,0.997914691943128,1.0,0.9589552238805972,0.979047619047619,0.0
26,97,10000,115075,24,12,7,5524,910,0.05,0.0516483516483516,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,98,10000,115075,24,12,7,5524,287,0.05,0.0662020905923344,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,99,10000,115075,24,12,7,5524,848,0.05,0.0577830188679245,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
26,100,10000,115075,24,12,7,5524,512,0.05,0.044921875,0.3,0.9962090981644054,1.0,0.924901185770751,0.9609856262833676,0.0,1.0,1.0,1.0,1.0,0.0
27,16,10000,115177,21,18,10,196,178,0.01,0.0056179775280898,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,25,10000,115177,21,18,10,196,145,0.01,0.0068965517241379,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,37,10000,115177,21,18,10,196,170,0.01,0.0058823529411764,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,46,10000,115177,21,18,10,196,148,0.01,0.0067567567567567,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,51,10000,115177,21,18,10,196,136,0.01,0.0,0.3,0.9833333333333332,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0
27,55,10000,115177,21,18,10,196,184,0.01,0.0054347826086956,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,59,10000,115177,21,18,10,196,180,0.01,0.0055555555555555,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,63,10000,115177,21,18,10,196,102,0.01,0.0098039215686274,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,64,10000,115177,21,18,10,196,147,0.01,0.0068027210884353,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,66,10000,115177,21,18,10,196,119,0.01,0.0084033613445378,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,98,10000,115177,21,18,10,196,189,0.01,0.0052910052910052,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,3,10000,115177,21,18,10,198,123,0.02,0.016260162601626,0.3,0.9866666666666668,0.0,0.0,0.0,0.0,0.9866666666666668,0.0,0.0,0.0,0.0
27,9,10000,115177,21,18,10,198,122,0.02,0.0245901639344262,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,10,10000,115177,21,18,10,198,123,0.02,0.016260162601626,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,25,10000,115177,21,18,10,198,123,0.02,0.016260162601626,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,46,10000,115177,21,18,10,198,182,0.02,0.0109890109890109,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,58,10000,115177,21,18,10,198,178,0.02,0.0168539325842696,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,67,10000,115177,21,18,10,198,122,0.02,0.0245901639344262,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,85,10000,115177,21,18,10,198,159,0.02,0.0125786163522012,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,93,10000,115177,21,18,10,198,172,0.02,0.0116279069767441,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,95,10000,115177,21,18,10,198,113,0.02,0.0176991150442477,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,6,10000,115177,21,18,10,205,186,0.05,0.0483870967741935,0.3,0.9473684210526316,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
27,8,10000,115177,21,18,10,205,126,0.05,0.0634920634920634,0.3,0.9873417721518988,1.0,0.5,0.6666666666666666,0.0,0.9873417721518988,1.0,0.5,0.6666666666666666,0.0
27,41,10000,115177,21,18,10,205,174,0.05,0.0459770114942528,0.3,0.967741935483871,1.0,0.5,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
27,57,10000,115177,21,18,10,205,198,0.05,0.0454545454545454,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,65,10000,115177,21,18,10,205,176,0.05,0.034090909090909,0.3,0.9655172413793104,1.0,0.75,0.8571428571428571,0.0,0.9655172413793104,1.0,0.75,0.8571428571428571,0.0
27,68,10000,115177,21,18,10,205,123,0.05,0.056910569105691,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,72,10000,115177,21,18,10,205,161,0.05,0.0559006211180124,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,77,10000,115177,21,18,10,205,140,0.05,0.0642857142857142,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,84,10000,115177,21,18,10,205,144,0.05,0.0555555555555555,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
27,85,10000,115177,21,18,10,205,196,0.05,0.0510204081632653,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,94,10000,115177,21,18,10,205,141,0.05,0.0354609929078014,0.3,0.984375,1.0,0.8,0.888888888888889,0.0,0.984375,1.0,0.8,0.888888888888889,0.0
28,1,10000,115129,24,11,6,6949,539,0.01,0.0148423005565862,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
28,2,10000,115129,24,11,6,6949,210,0.01,0.0095238095238095,0.3,0.998664490280457,1.0,0.8656716417910447,0.928,0.0,0.998664490280457,1.0,0.8656716417910447,0.928,0.0
28,3,10000,115129,24,11,6,6949,952,0.01,0.0105042016806722,0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
28,4,10000,115129,24,11,6,6949,164,0.01,0.0182926829268292,0.3,0.9986735445836404,1.0,0.8636363636363636,0.9268292682926828,0.0,0.9986735445836404,1.0,0.8636363636363636,0.9268292682926828,0.0
